,Grade,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도,보온재,고도,음/양지_0,음/양지_1,가정용/일반용_0,가정용/일반용_1
4070,1,0.443708609,0.297943302,0.081967213,0,0.509518477,0,0.272727273,0,1,0,1
4071,1,0.619205298,0.110894942,0.213114754,0,0.31131019,0,0.272727273,0,1,0,1
4072,1,0.764900662,0.698165648,0.131147541,0,0.155655095,0,0.272727273,0,1,0,1
4073,1,0.784768212,0.359088382,0.163934426,0,0.133258679,0,0.272727273,0,1,0,1
4074,1,0.831125828,0.173429683,0.196721311,0,0.111982083,0,0.272727273,0,1,0,1
4075,2,0.874172185,0.093941078,0.295081967,0,0.1075028,0,0.272727273,0,1,0,1
4076,2,0.917218543,0.463868816,0.131147541,0,0.091825308,0,0.272727273,0,1,0,1
4077,2,0.917218543,0.02167871,0.327868852,0,0.097424412,0,0.272727273,0,1,0,1
4078,2,0.900662252,0.343802112,0.278688525,0,0.100783875,0,0.272727273,0,1,0,1
4079,2,0.814569536,0.456086715,0.180327869,0,0.169092945,0,0.272727273,0,1,0,1
4080,2,0.688741722,0.556142301,0.081967213,0,0.262038074,0,0.272727273,0,1,0,1
4081,2,0.59602649,0,0.049180328,0,0.349384099,0,0.272727273,0,1,0,1
4082,2,0.543046358,0,0.049180328,0,0.416573348,0,0.272727273,0,1,0,1
4083,2,0.493377483,0,0,0,0.466965286,0,0.272727273,0,1,0,1
4084,2,0.453642384,0,0.016393443,0,0.531914894,0,0.272727273,0,1,0,1
4085,2,0.417218543,0,0.032786885,0,0.563269877,0,0.272727273,0,1,0,1
4086,2,0.764900662,0.728460256,0.098360656,0,0.645016797,0,0.545454545,0,1,1,0
4087,2,0.811258278,0.761534186,0.081967213,0,0.603583427,0,0.545454545,0,1,1,0
4088,2,0.870860927,0.823513063,0.147540984,0,0.553191489,0,0.545454545,0,1,1,0
4089,2,0.890728477,0.230683713,0.229508197,0,0.539753639,0,0.545454545,0,1,1,0
4090,2,0.880794702,0.33713174,0.180327869,0,0.569988802,0,0.545454545,0,1,1,0
4091,2,0.80794702,0.214841579,0.114754098,0,0.664053751,0,0.545454545,0,1,1,0
4092,2,0.78807947,0.748749305,0.196721311,0,0.64837626,0,0.545454545,0,1,1,0
4093,2,0.668874172,0,0.06557377,0,0.802911534,0,0.545454545,0,1,1,0
4094,2,0.609271523,0,0.016393443,0,0.921612542,0,0.545454545,0,1,1,0
4095,2,0.569536424,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4096,2,0.523178808,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4097,2,0.496688742,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4098,2,0.483443709,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4099,2,0.476821192,0,0,0,1,0,0.545454545,0,1,1,0
4100,2,0.453642384,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4101,2,0.460264901,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4102,2,0.447019868,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4103,2,0.430463576,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4105,2,0.407284768,0.283212896,0.081967213,0,1,0,0.545454545,0,1,1,0
4106,2,0.427152318,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4107,2,0.496688742,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4108,2,0.718543046,0.116175653,0.081967213,0,1,0,0.545454545,0,1,1,0
4109,2,0.811258278,0.512506948,0.131147541,0,0.568868981,0,0.545454545,0,1,1,0
4110,2,0.804635762,0.526959422,0.196721311,0,0.508398656,0,0.545454545,0,1,1,0
4111,2,0.857615894,0.763201779,0.147540984,0,0.449048152,0,0.545454545,0,1,1,0
4112,2,0.850993377,0.329071707,0.081967213,0,0.404255319,0,0.545454545,0,1,1,0
4113,2,0.841059603,0.536687048,0.081967213,0,0.456886898,0,0.545454545,0,1,1,0
4114,2,0.798013245,0,0.049180328,0,0.493840985,0,0.545454545,0,1,1,0
4115,2,0.675496689,0,0.032786885,0,0.653975364,0,0.545454545,0,1,1,0
4116,2,0.622516556,0,0.016393443,0,0.749160134,0,0.545454545,0,1,1,0
4117,2,0.592715232,0,0.032786885,0,0.78387458,0,0.545454545,0,1,1,0
4118,2,0.549668874,0,0.016393443,0,0.856662934,0,0.545454545,0,1,1,0
4119,2,0.556291391,0,0,0,0.882418813,0,0.545454545,0,1,1,0
4120,2,0.559602649,0,0.016393443,0,0.912653975,0,0.545454545,0,1,1,0
4121,2,0.566225166,0,0,0,0.883538634,0,0.545454545,0,1,1,0
4122,2,0.539735099,0,0.016393443,0,0.961926092,0,0.545454545,0,1,1,0
4123,2,0.516556291,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4124,2,0.5,0.844080044,0.081967213,0,1,0,0.545454545,0,1,1,0
4125,2,0.483443709,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4126,2,0.463576159,0.747637576,0.081967213,0,1,0,0.545454545,0,1,1,0
4128,2,0.433774834,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4129,2,0.427152318,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4130,2,0.5,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4131,2,0.602649007,0,0.06557377,0,0.993281075,0,0.545454545,0,1,1,0
4132,2,0.735099338,0,0.06557377,0,0.543113102,0,0.545454545,0,1,1,0
4133,2,0.778145695,0.001945525,0.295081967,0,0.410974244,0,0.545454545,0,1,1,0
4134,2,0.801324503,0.965536409,0.409836066,0,0.352743561,0,0.545454545,0,1,1,0
4135,2,0.778145695,0.911895497,0.180327869,0,0.349384099,0,0.545454545,0,1,1,0
4136,2,0.801324503,0.815175097,0.409836066,0,0.270996641,0,0.545454545,0,1,1,0
4137,2,0.738410596,0.939410784,0.295081967,0,0.313549832,0,0.545454545,0,1,1,0
4138,2,0.665562914,0.951917732,0.393442623,0,0.363941769,0,0.545454545,0,1,1,0
4139,2,0.622516556,0.933018344,0.131147541,0,0.396416573,0,0.545454545,0,1,1,0
4140,2,0.572847682,0.871317399,0.278688525,0,0.402015677,0,0.545454545,0,1,1,0
4141,2,0.539735099,0.732629238,0.163934426,0,0.329227324,0,0.545454545,0,1,1,0
4142,2,0.493377483,0.893829906,0.229508197,0,0.370660694,0,0.545454545,0,1,1,0
4143,2,0.463576159,0.274041134,0.147540984,0,0.356103024,0,0.545454545,0,1,1,0
4144,2,0.417218543,0.398554753,0.081967213,0,0.396416573,0,0.545454545,0,1,1,0
4145,2,0.420529801,0.024458032,0.409836066,0,0.360582307,0,0.545454545,0,1,1,0
4146,2,0.397350993,0.032240133,0.327868852,0,0.409854423,0,0.545454545,0,1,1,0
4148,2,0.28807947,0.706225681,0.098360656,0,0.517357223,0,0.545454545,0,1,1,0
4150,2,0.298013245,0,0.032786885,0,0.557670773,0,0.545454545,0,1,1,0
4151,2,0.394039735,0.333796554,0.114754098,0,0.314669653,0,0.545454545,0,1,1,0
4152,2,0.483443709,0.765703168,0.180327869,0,0.226203807,0,0.545454545,0,1,1,0
4153,2,0.509933775,0.070872707,0.196721311,0,0.142217245,0,0.545454545,0,1,1,0
4154,2,0.566225166,0.230127849,0.163934426,0,0.116461366,0,0.545454545,0,1,1,0
4155,2,0.572847682,0.518621456,0.163934426,0,0.101903695,0,0.545454545,0,1,1,0
4156,2,0.609271523,0.580322401,0.114754098,0,0.101903695,0,0.545454545,0,1,1,0
4157,2,0.529801325,0.602556976,0.180327869,0,0.161254199,0,0.545454545,0,1,1,0
4158,2,0.450331126,0.586992774,0.114754098,0,0.326987682,0,0.545454545,0,1,1,0
4159,2,0.433774834,0.570038911,0.196721311,0,0.287793953,0,0.545454545,0,1,1,0
4160,2,0.347682119,0.745414119,0.098360656,0,0.442329227,0,0.545454545,0,1,1,0
4161,2,0.314569536,0,0.049180328,0,0.475923852,0,0.545454545,0,1,1,0
4162,2,0.274834437,0,0.032786885,0,0.556550952,0,0.545454545,0,1,1,0
4163,2,0.251655629,0,0.016393443,0,0.582306831,0,0.545454545,0,1,1,0
4164,2,0.221854305,0,0.049180328,0,0.67525196,0,0.545454545,0,1,1,0
4165,2,0.201986755,0,0,0,0.665173572,0,0.545454545,0,1,1,0
4166,2,0.195364238,0,0.016393443,0,0.68868981,0,0.545454545,0,1,1,0
4167,2,0.178807947,0,0.016393443,0,0.722284434,0,0.545454545,0,1,1,0
4168,2,0.158940397,0,0,0,0.755879059,0,0.545454545,0,1,1,0
4169,2,0.152317881,0,0,0,0.767077268,0,0.545454545,0,1,1,0
4170,2,0.142384106,0,0.049180328,0,0.800671892,0,0.545454545,0,1,1,0
4171,2,0.129139073,0,0.016393443,0,0.835386338,0,0.545454545,0,1,1,0
4172,2,0.125827815,0,0.016393443,0,0.846584546,0,0.545454545,0,1,1,0
4173,2,0.129139073,0,0.06557377,0,0.839865622,0,0.545454545,0,1,1,0
4174,2,0.221854305,0.151473041,0.081967213,0,0.742441209,0,0.545454545,0,1,1,0
4175,2,0.370860927,0.170094497,0.114754098,0,0.590145577,0,0.545454545,0,1,1,0
4176,2,0.509933775,0.290161201,0.114754098,0,0.453527436,0,0.545454545,0,1,1,0
4177,2,0.629139073,0.710950528,0.098360656,0,0.348264278,0,0.545454545,0,1,1,0
4178,2,0.629139073,0.132573652,0.229508197,0,0.366181411,0,0.545454545,0,1,1,0
4179,2,0.662251656,0.182323513,0.114754098,0,0.347144457,0,0.545454545,0,1,1,0
4180,2,0.682119205,0.060867148,0.180327869,0,0.33818589,0,0.545454545,0,1,1,0
4181,2,0.619205298,0.524458032,0.278688525,0,0.424412094,0,0.545454545,0,1,1,0
4182,2,0.523178808,0,0.032786885,0,0.56774916,0,0.545454545,0,1,1,0
4183,2,0.463576159,0,0.016393443,0,0.656215006,0,0.545454545,0,1,1,0
4184,2,0.440397351,0.434130072,0.081967213,0,0.670772676,0,0.545454545,0,1,1,0
4185,2,0.394039735,0.962757087,0.114754098,0,0.763717805,0,0.545454545,0,1,1,0
4186,2,0.397350993,0.035853252,0.147540984,0,0.782754759,0,0.545454545,0,1,1,0
4187,2,0.377483444,0.979988883,0.098360656,0,0.802911534,0,0.545454545,0,1,1,0
4188,2,0.364238411,0,0.06557377,0,0.840985442,0,0.545454545,0,1,1,0
4189,2,0.337748344,0.299610895,0.098360656,0,0.903695409,0,0.545454545,0,1,1,0
4190,2,0.341059603,0,0.049180328,0,0.902575588,0,0.545454545,0,1,1,0
4191,2,0.321192053,0,0.016393443,0,0.9462486,0,0.545454545,0,1,1,0
4192,2,0.30794702,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4193,2,0.304635762,0.474152307,0.098360656,0,1,0,0.545454545,0,1,1,0
4194,2,0.281456954,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4195,2,0.284768212,0.779321845,0.081967213,0,1,0,0.545454545,0,1,1,0
4196,2,0.304635762,0.789327404,0.081967213,0,1,0,0.545454545,0,1,1,0
4197,2,0.341059603,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4198,2,0.40397351,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4199,2,0.509933775,0.366036687,0.114754098,0,0.75699888,0,0.545454545,0,1,1,0
4200,2,0.695364238,0.219566426,0.147540984,0,0.565509518,0,0.545454545,0,1,1,0
4201,2,0.791390728,0.958310172,0.180327869,0,0.456886898,0,0.545454545,0,1,1,0
4202,2,0.834437086,0.228738188,0.31147541,0,0.43225084,0,0.545454545,0,1,1,0
4203,2,0.857615894,0.36381323,0.409836066,0,0.431131019,0,0.545454545,0,1,1,0
4204,2,0.887417219,0.286548082,0.295081967,0,0.397536394,0,0.545454545,0,1,1,0
4205,2,0.874172185,0.41217343,0.540983607,0,0.402015677,0,0.545454545,0,1,1,0
4206,2,0.854304636,0.40967204,0.459016393,0,0.428891377,0,0.545454545,0,1,1,0
4207,2,0.701986755,0.625347415,0.131147541,0,0.587905935,0,0.545454545,0,1,1,0
4208,2,0.629139073,0.096164536,0.147540984,0,0.71556551,0,0.545454545,0,1,1,0
4209,2,0.556291391,0,0.049180328,0,0.796192609,0,0.545454545,0,1,1,0
4210,2,0.509933775,0.090050028,0.081967213,0,0.871220605,0,0.545454545,0,1,1,0
4211,2,0.48013245,0,0.032786885,0,0.998880179,0,0.545454545,0,1,1,0
4212,2,0.430463576,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4213,2,0.413907285,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4214,2,0.427152318,0.667315175,0.098360656,0,1,0,0.545454545,0,1,1,0
4216,2,0.417218543,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4217,2,0.42384106,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4218,2,0.447019868,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4219,2,0.450331126,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4220,2,0.463576159,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4221,2,0.486754967,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4222,2,0.506622517,0.34991662,0.180327869,0,1,0,0.545454545,0,1,1,0
4223,2,0.543046358,0.202612563,0.196721311,0,1,0,0.545454545,0,1,1,0
4224,2,0.566225166,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4225,2,0.619205298,0.187326292,0.098360656,0,1,0,0.545454545,0,1,1,0
4226,2,0.645695364,0.099777654,0.114754098,0,0.977603583,0,0.545454545,0,1,1,0
4227,2,0.675496689,0.164813785,0.098360656,0,0.920492721,0,0.545454545,0,1,1,0
4228,2,0.721854305,0.11700945,0.147540984,0,0.811870101,0,0.545454545,0,1,1,0
4229,2,0.718543046,0,0.049180328,0,0.780515118,0,0.545454545,0,1,1,0
4230,2,0.675496689,0.363257365,0.081967213,0,0.944008959,0,0.545454545,0,1,1,0
4231,2,0.602649007,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4232,2,0.569536424,0.343246248,0.147540984,0,1,0,0.545454545,0,1,1,0
4233,2,0.509933775,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4234,2,0.523178808,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4235,2,0.536423841,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4236,2,0.543046358,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4237,2,0.526490066,0.994997221,0.098360656,0,1,0,0.545454545,0,1,1,0
4238,2,0.513245033,0.086436909,0.131147541,0,1,0,0.545454545,0,1,1,0
4239,2,0.509933775,0.114785992,0.196721311,0,1,0,0.545454545,0,1,1,0
4240,2,0.506622517,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4241,2,0.509933775,0.572818232,0.098360656,0,1,0,0.545454545,0,1,1,0
4242,2,0.59602649,0.749027237,0.245901639,0,0.544232923,0,0.545454545,0,1,1,0
4243,2,0.599337748,0.773763202,0.491803279,0,0.400895857,0,0.545454545,0,1,1,0
4244,2,0.533112583,0.838243469,0.196721311,0,0.408734602,0,0.545454545,0,1,1,0
4245,2,0.490066225,0.6934408,0.180327869,0,0.369540873,0,0.545454545,0,1,1,0
4246,2,0.529801325,0.950250139,0.360655738,0,0.305711086,0,0.545454545,0,1,1,0
4247,2,0.516556291,0.747359644,0.803278689,0,0.235162374,0,0.545454545,0,1,1,0
4248,2,0.523178808,0.919677599,0.540983607,0,0.18924972,0,0.545454545,0,1,1,0
4249,2,0.543046358,0.758198999,0.803278689,0,0.166853303,0,0.545454545,0,1,1,0
4250,2,0.486754967,0.974708171,0.524590164,0,0.181410974,0,0.545454545,0,1,1,0
4251,2,0.476821192,0.76459144,0.754098361,0,0.20268757,0,0.545454545,0,1,1,0
4252,2,0.466887417,0.755975542,0.754098361,0,0.212765957,0,0.545454545,0,1,1,0
4253,2,0.427152318,0.770705948,0.442622951,0,0.28443449,0,0.545454545,0,1,1,0
4254,1,0.394039735,0.797387437,0.409836066,0,0.274356103,0,0.545454545,0,1,1,0
4255,2,0.354304636,0.832406893,0.344262295,0,0.333706607,0,0.545454545,0,1,1,0
4256,2,0.311258278,0.838799333,0.278688525,0,0.493840985,0,0.545454545,0,1,1,0
4257,2,0.311258278,0.762645914,0.262295082,0,0.397536394,0,0.545454545,0,1,1,0
4258,2,0.298013245,0.944413563,0.344262295,0,0.348264278,0,0.545454545,0,1,1,0
4259,2,0.271523179,0.929127293,0.229508197,0,0.352743561,0,0.545454545,0,1,1,0
4260,2,0.248344371,0.954974986,0.213114754,0,0.369540873,0,0.545454545,0,1,1,0
4261,2,0.185430464,0,0.06557377,0,0.503919373,0,0.545454545,0,1,1,0
4262,2,0.225165563,0.058365759,0.491803279,0,0.465845465,0,0.545454545,0,1,1,0
4263,2,0.182119205,0.877431907,0.245901639,0,0.517357223,0,0.545454545,0,1,1,0
4264,2,0.188741722,0.097276265,0.114754098,0,0.464725644,0,0.545454545,0,1,1,0
4266,2,0.248344371,0.530294608,0.147540984,0,0.366181411,0,0.545454545,0,1,1,0
4267,2,0.354304636,0.624791551,0.213114754,0,0.185890258,0,0.545454545,0,1,1,0
4268,2,0.400662252,0.752084491,0.229508197,0,0.09518477,0,0.545454545,0,1,1,0
4269,2,0.447019868,0.58782657,0.278688525,0,0.09518477,0,0.545454545,0,1,1,0
4270,2,0.463576159,0.309060589,0.098360656,0,0.136618141,0,0.545454545,0,1,1,0
4271,2,0.483443709,0.195664258,0.327868852,0,0.184770437,0,0.545454545,0,1,1,0
4272,2,0.453642384,0.307670928,0.426229508,0,0.17581187,0,0.545454545,0,1,1,0
4273,2,0.374172185,0.408838243,0.163934426,0,0.291153415,0,0.545454545,0,1,1,0
4274,2,0.304635762,0.773207337,0.147540984,0,0.430011198,0,0.545454545,0,1,1,0
4275,2,0.30794702,0,0.06557377,0,0.449048152,0,0.545454545,0,1,1,0
4276,2,0.291390728,0.801000556,0.098360656,0,0.469204927,0,0.545454545,0,1,1,0
4277,2,0.254966887,0,0.049180328,0,0.600223964,0,0.545454545,0,1,1,0
4283,2,0.317880795,0.799888827,0.114754098,0,0.666293393,0,0.545454545,0,1,1,0
4285,2,0.609271523,0.959699833,0.360655738,0,0.301231803,0,0.545454545,0,1,1,0
4286,2,0.612582781,0.031684269,0.459016393,0,0.307950728,0,0.545454545,0,1,1,0
4287,2,0.658940397,0.844357977,0.37704918,0,0.220604703,0,0.545454545,0,1,1,0
4288,2,0.658940397,0.94024458,0.393442623,0,0.228443449,0,0.545454545,0,1,1,0
4289,2,0.622516556,0.99749861,0.37704918,0,0.249720045,0,0.545454545,0,1,1,0
4290,2,0.599337748,0.9032796,0.196721311,0,0.258678611,0,0.545454545,0,1,1,0
4291,2,0.562913907,0.55725403,0.081967213,0,0.267637178,0,0.545454545,0,1,1,0
4292,2,0.413907285,0,0.06557377,0,0.464725644,0,0.545454545,0,1,1,0
4293,2,0.357615894,0,0.016393443,0,0.562150056,0,0.545454545,0,1,1,0
4294,2,0.321192053,0,0.06557377,0,0.631578947,0,0.545454545,0,1,1,0
4295,2,0.281456954,0,0.06557377,0,0.690929451,0,0.545454545,0,1,1,0
4296,2,0.271523179,0.832684825,0.081967213,0,0.726763718,0,0.545454545,0,1,1,0
4297,2,0.245033113,0,0.016393443,0,0.764837626,0,0.545454545,0,1,1,0
4298,2,0.245033113,0,0.016393443,0,0.771556551,0,0.545454545,0,1,1,0
4300,2,0.231788079,0.86381323,0.098360656,0,0.786114222,0,0.545454545,0,1,1,0
4301,2,0.231788079,0,0.049180328,0,0.811870101,0,0.545454545,0,1,1,0
4303,2,0.390728477,0,0.06557377,0,0.759238522,0,0.545454545,0,1,1,0
4304,2,0.483443709,0.239577543,0.081967213,0,0.630459127,0,0.545454545,0,1,1,0
4305,2,0.632450331,0.962479155,0.131147541,0,0.460246361,0,0.545454545,0,1,1,0
4306,2,0.705298013,0.14118955,0.37704918,0,0.416573348,0,0.545454545,0,1,1,0
4307,2,0.768211921,0.212340189,0.459016393,0,0.393057111,0,0.545454545,0,1,1,0
4308,2,0.811258278,0.919399666,0.327868852,0,0.347144457,0,0.545454545,0,1,1,0
4309,2,0.804635762,0.335186215,0.278688525,0,0.356103024,0,0.545454545,0,1,1,0
4310,2,0.794701987,0.645358533,0.409836066,0,0.360582307,0,0.545454545,0,1,1,0
4311,2,0.781456954,0.711506392,0.327868852,0,0.371780515,0,0.545454545,0,1,1,0
4312,2,0.652317881,0.862979433,0.098360656,0,0.529675252,0,0.545454545,0,1,1,0
4313,2,0.592715232,0.915786548,0.163934426,0,0.619260918,0,0.545454545,0,1,1,0
4314,2,0.523178808,0.725125069,0.081967213,0,0.697648376,0,0.545454545,0,1,1,0
4315,2,0.447019868,0,0.06557377,0,0.815229563,0,0.545454545,0,1,1,0
4316,2,0.437086093,0.437743191,0.081967213,0,0.848824188,0,0.545454545,0,1,1,0
4317,2,0.377483444,0,0.06557377,0,0.908174692,0,0.545454545,0,1,1,0
4318,2,0.354304636,0,0.032786885,0,0.944008959,0,0.545454545,0,1,1,0
4319,2,0.344370861,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4320,2,0.324503311,0,0.032786885,0,1,0,0.545454545,0,1,1,0
4321,2,0.314569536,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4322,2,0.301324503,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4323,2,0.294701987,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4324,2,0.284768212,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4326,2,0.344370861,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4327,2,0.443708609,0.25319622,0.081967213,0,0.967525196,0,0.545454545,0,1,1,0
4328,2,0.592715232,0.258476932,0.098360656,0,0.705487122,0,0.545454545,0,1,1,0
4329,2,0.768211921,0.87020567,0.081967213,0,0.51287794,0,0.545454545,0,1,1,0
4330,2,0.837748344,0.078654808,0.245901639,0,0.460246361,0,0.545454545,0,1,1,0
4331,2,0.854304636,0.116731518,0.475409836,0,0.441209406,0,0.545454545,0,1,1,0
4332,2,0.867549669,0.086436909,0.278688525,0,0.408734602,0,0.545454545,0,1,1,0
4333,2,0.82781457,0.611450806,0.180327869,0,0.456886898,0,0.545454545,0,1,1,0
4334,2,0.701986755,0,0.06557377,0,0.591265398,0,0.545454545,0,1,1,0
4335,2,0.61589404,0,0.06557377,0,0.670772676,0,0.545454545,0,1,1,0
4336,2,0.549668874,0,0.049180328,0,0.750279955,0,0.545454545,0,1,1,0
4337,2,0.493377483,0,0.049180328,0,0.805151176,0,0.545454545,0,1,1,0
4338,2,0.466887417,0,0.06557377,0,0.880179171,0,0.545454545,0,1,1,0
4339,2,0.407284768,0,0.049180328,0,0.881298992,0,0.545454545,0,1,1,0
4340,2,0.394039735,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4341,2,0.357615894,0,0.06557377,0,1,0,0.545454545,0,1,1,0
4342,2,0.344370861,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4343,2,0.311258278,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4344,2,0.304635762,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4345,2,0.301324503,0.743746526,0.098360656,0,1,0,0.545454545,0,1,1,0
4346,2,0.278145695,0,0.049180328,0,1,0,0.545454545,0,1,1,0
4347,2,0.274834437,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4348,2,0.248344371,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4350,2,0.324503311,0,0.016393443,0,1,0,0.545454545,0,1,1,0
4351,2,0.433774834,0.320733741,0.081967213,0,0.93281075,0,0.545454545,0,1,1,0
4352,2,0.599337748,0.352973874,0.081967213,0,0.56774916,0,0.545454545,0,1,1,0
4353,2,0.731788079,0.281823235,0.114754098,0,0.292273236,0,0.545454545,0,1,1,0
4354,2,0.751655629,0.087548638,0.114754098,0,0.182530795,0,0.545454545,0,1,1,0
4355,2,0.801324503,0.970817121,0.180327869,0,0.138857783,0,0.545454545,0,1,1,0
4356,2,0.794701987,0.354641467,0.278688525,0,0.0806271,0,0.545454545,0,1,1,0
4357,2,0.751655629,0.372984992,0.163934426,0,0.120940649,0,0.545454545,0,1,1,0
4358,2,0.622516556,0,0.032786885,0,0.290033595,0,0.545454545,0,1,1,0
4359,2,0.523178808,0,0.016393443,0,0.37849944,0,0.545454545,0,1,1,0
4360,2,0.463576159,0,0.016393443,0,0.464725644,0,0.545454545,0,1,1,0
4361,2,0.413907285,0,0,0,0.55431131,0,0.545454545,0,1,1,0
4362,2,0.367549669,0,0.049180328,0,0.617021277,0,0.545454545,0,1,1,0
4363,2,0.337748344,0,0.016393443,0,0.678611422,0,0.545454545,0,1,1,0
4364,2,0.317880795,0,0.032786885,0,0.666293393,0,0.545454545,0,1,1,0
4365,2,0.294701987,0,0.016393443,0,0.701007839,0,0.545454545,0,1,1,0
4366,2,0.271523179,0,0,0,0.746920493,0,0.545454545,0,1,1,0
4367,2,0.258278146,0,0,0,0.778275476,0,0.545454545,0,1,1,0
4368,2,0.238410596,0,0,0,0.814109742,0,0.545454545,0,1,1,0
4369,2,0.225165563,0,0,0,0.836506159,0,0.545454545,0,1,1,0
4370,2,0.215231788,0,0,0,0.854423292,0,0.545454545,0,1,1,0
4375,2,0.380794702,0.329071707,0.098360656,0,0.604703247,0,0.545454545,0,1,1,0
4376,2,0.523178808,0.265981101,0.098360656,0,0.408734602,0,0.545454545,0,1,1,0
4377,2,0.698675497,0.352973874,0.081967213,0,0.257558791,0,0.545454545,0,1,1,0
4378,2,0.754966887,0.120622568,0.213114754,0,0.193729003,0,0.545454545,0,1,1,0
4379,2,0.771523179,0.033351862,0.295081967,0,0.179171333,0,0.545454545,0,1,1,0
4380,2,0.754966887,0.0241801,0.475409836,0,0.183650616,0,0.545454545,0,1,1,0
4381,2,0.741721854,0.085881045,0.229508197,0,0.194848824,0,0.545454545,0,1,1,0
4382,2,0.625827815,0.548082268,0.081967213,0,0.326987682,0,0.545454545,0,1,1,0
4383,2,0.51986755,0,0.032786885,0,0.463605823,0,0.545454545,0,1,1,0
4384,2,0.447019868,0,0.016393443,0,0.549832027,0,0.545454545,0,1,1,0
4385,2,0.400662252,0,0,0,0.611422172,0,0.545454545,0,1,1,0
4386,2,0.387417219,0,0.016393443,0,0.667413214,0,0.545454545,0,1,1,0
4387,2,0.387417219,0,0.016393443,0,0.669652856,0,0.545454545,0,1,1,0
4388,2,0.364238411,0,0.06557377,0,0.697648376,0,0.545454545,0,1,1,0
4389,2,0.344370861,0,0,0,0.750279955,0,0.545454545,0,1,1,0
4390,2,0.337748344,0,0.016393443,0,0.75699888,0,0.545454545,0,1,1,0
4391,2,0.32781457,0,0.016393443,0,0.781634938,0,0.545454545,0,1,1,0
4392,2,0.30794702,0,0,0,0.820828667,0,0.545454545,0,1,1,0
4393,2,0.30794702,0,0.016393443,0,0.814109742,0,0.545454545,0,1,1,0
4394,2,0.28807947,0,0,0,0.83762598,0,0.545454545,0,1,1,0
4395,2,0.278145695,0,0,0,0.885778275,0,0.545454545,0,1,1,0
4396,2,0.298013245,0,0.016393443,0,0.856662934,0,0.545454545,0,1,1,0
4398,2,0.341059603,0,0.032786885,0,0.830907055,0,0.545454545,0,1,1,0
4399,2,0.447019868,0.401334074,0.114754098,0,0.649496081,0,0.545454545,0,1,1,0
4400,2,0.622516556,0,0.06557377,0,0.452407615,0,0.545454545,0,1,1,0
4401,2,0.658940397,0.866870484,0.114754098,0,0.414333707,0,0.545454545,0,1,1,0
4402,2,0.71192053,0.380767093,0.098360656,0,0.376259798,0,0.545454545,0,1,1,0
4403,2,0.748344371,0.76209005,0.081967213,0,0.341545353,0,0.545454545,0,1,1,0
4404,2,0.751655629,0.503613118,0.131147541,0,0.337066069,0,0.545454545,0,1,1,0
4405,2,0.764900662,0.091439689,0.147540984,0,0.331466965,0,0.545454545,0,1,1,0
