,Grade,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도,보온재,고도,음/양지_0,음/양지_1,가정용/일반용_0,가정용/일반용_1
2010,0,12.5,41.5,2.3,0,21.1,0,29,1,0,1,0
2011,0,12,65.7,1.8,0,20.9,0,29,1,0,1,0
2012,0,10,155.5,0.8,0,24.1,0,29,1,0,1,0
2013,0,6,0,0.1,0,34,0,29,1,0,1,0
2014,0,3.3,247.9,0.7,0,41.8,0,29,1,0,1,0
2015,0,2.8,0,0,0,42.4,0,29,1,0,1,0
2016,0,2.1,0,0.4,0,43.2,0,29,1,0,1,0
2017,0,1.2,0,0.3,0,47.7,0,29,1,0,1,0
2018,0,0,0,0.2,0,50.6,0,29,1,0,1,0
2019,0,-1.2,0,0.1,0,55.4,0,29,1,0,1,0
2020,0,-2.2,0,0.2,0,60,0,29,1,0,1,0
2021,0,-2.8,0,0.2,0,64.3,0,29,1,0,1,0
2022,0,-3.4,276.8,0.5,0,67.6,0,29,1,0,1,0
2023,0,-4.2,0,0.2,0,70.9,0,29,1,0,1,0
2024,0,-4.8,0,0,0,73.4,0,29,1,0,1,0
2025,0,-5.1,0,0,0,75.9,0,29,1,0,1,0
2026,0,-2.5,0,0.2,0,68.8,0,29,1,0,1,0
2027,0,0.7,107.2,0.5,0,54.1,0,29,1,0,1,0
2028,0,6,39.9,1.3,0,36.4,0,29,1,0,1,0
2029,0,10.4,251.2,0.8,0,22.5,0,29,1,0,1,0
2030,0,11,129.2,1,0,20.5,0,29,1,0,1,0
2031,0,12.4,62.4,1.2,0,18.6,0,29,1,0,1,0
2032,0,13.7,33.8,1.8,0,18.2,0,29,1,0,1,0
2033,0,15,166.9,0.8,0,16.8,0,29,1,0,1,0
2034,0,15,7.8,2,0,17.3,0,29,1,0,1,0
2035,0,14.5,123.7,1.7,0,17.6,0,29,1,0,1,0
2036,0,11.9,164.1,1.1,0,23.7,0,29,1,0,1,0
2037,0,8.1,200.1,0.5,0,32,0,29,1,0,1,0
2038,0,5.3,0,0.3,0,39.8,0,29,1,0,1,0
2039,0,3.7,0,0.3,0,45.8,0,29,1,0,1,0
2040,0,2.2,0,0,0,50.3,0,29,1,0,1,0
2041,0,1,0,0.1,0,56.1,0,29,1,0,1,0
2042,0,-0.1,0,0.2,0,58.9,0,29,1,0,1,0
2043,0,10.4,262.1,0.6,0,66.2,0,21,0,1,0,1
2044,0,11.8,274,0.5,0,62.5,0,21,0,1,0,1
2045,0,13.6,296.3,0.9,0,58,0,21,0,1,0,1
2046,0,14.2,83,1.4,0,56.8,0,21,0,1,0,1
2047,0,13.9,121.3,1.1,0,59.5,0,21,0,1,0,1
2048,0,11.7,77.3,0.7,0,67.9,0,21,0,1,0,1
2049,0,11.1,269.4,1.2,0,66.5,0,21,0,1,0,1
2050,0,7.5,0,0.4,0,80.3,0,21,0,1,0,1
2051,0,5.7,0,0.1,0,90.9,0,21,0,1,0,1
2052,0,4.5,0,0.1,0,97.9,0,21,0,1,0,1
2053,0,3.1,0,0.2,0,97.9,0,21,0,1,0,1
2054,0,2.3,0,0.3,0,97.9,0,21,0,1,0,1
2055,0,1.9,0,0.2,0,97.9,0,21,0,1,0,1
2056,0,1.7,0,0,0,97.9,0,21,0,1,0,1
2057,0,1,0,0.1,0,97.9,0,21,0,1,0,1
2058,0,1.2,0,0.2,0,97.9,0,21,0,1,0,1
2059,0,0.8,0,0.2,0,97.9,0,21,0,1,0,1
2060,0,0.3,0,0.1,0,97.9,0,21,0,1,0,1
2062,0,-0.4,101.9,0.5,0,97.9,0,21,0,1,0,1
2063,0,0.2,0,0.1,0,97.9,0,21,0,1,0,1
2064,0,2.3,0,0.4,0,97.9,0,21,0,1,0,1
2065,0,9,41.8,0.5,0,97.9,0,21,0,1,0,1
2066,0,11.8,184.4,0.8,0,59.4,0,21,0,1,0,1
2067,0,11.6,189.6,1.2,0,54,0,21,0,1,0,1
2068,0,13.2,274.6,0.9,0,48.7,0,21,0,1,0,1
2069,0,13,118.4,0.5,0,44.7,0,21,0,1,0,1
2070,0,12.7,193.1,0.5,0,49.4,0,21,0,1,0,1
2071,0,11.4,0,0.3,0,52.7,0,21,0,1,0,1
2072,0,7.7,0,0.2,0,67,0,21,0,1,0,1
2073,0,6.1,0,0.1,0,75.5,0,21,0,1,0,1
2074,0,5.2,0,0.2,0,78.6,0,21,0,1,0,1
2075,0,3.9,0,0.1,0,85.1,0,21,0,1,0,1
2076,0,4.1,0,0,0,87.4,0,21,0,1,0,1
2077,0,4.2,0,0.1,0,90.1,0,21,0,1,0,1
2078,0,4.4,0,0,0,87.5,0,21,0,1,0,1
2079,0,3.6,0,0.1,0,94.5,0,21,0,1,0,1
2080,0,2.9,0,0.2,0,97.9,0,21,0,1,0,1
2081,0,2.4,303.7,0.5,0,97.9,0,21,0,1,0,1
2082,0,1.9,0,0.2,0,97.9,0,21,0,1,0,1
2083,0,1.3,269,0.5,0,97.9,0,21,0,1,0,1
2085,0,0.4,0,0.1,0,97.9,0,21,0,1,0,1
2086,0,0.2,0,0.4,0,97.9,0,21,0,1,0,1
2087,0,2.4,0,0.3,0,97.9,0,21,0,1,0,1
2088,0,5.5,0,0.4,0,97.3,0,21,0,1,0,1
2089,0,9.5,0,0.4,0,57.1,0,21,0,1,0,1
2090,0,10.8,0.7,1.8,0,45.3,0,21,0,1,0,1
2091,0,11.5,347.4,2.5,0,40.1,0,21,0,1,0,1
2092,0,10.8,328.1,1.1,0,39.8,0,21,0,1,0,1
2093,0,11.5,293.3,2.5,0,32.8,0,21,0,1,0,1
2094,0,9.6,338,1.8,0,36.6,0,21,0,1,0,1
2095,0,7.4,342.5,2.4,0,41.1,0,21,0,1,0,1
2096,0,6.1,335.7,0.8,0,44,0,21,0,1,0,1
2097,0,4.6,313.5,1.7,0,44.5,0,21,0,1,0,1
2098,0,3.6,263.6,1,0,38,0,21,0,1,0,1
2099,0,2.2,321.6,1.4,0,41.7,0,21,0,1,0,1
2100,0,1.3,98.6,0.9,0,40.4,0,21,0,1,0,1
2101,0,-0.1,143.4,0.5,0,44,0,21,0,1,0,1
2102,0,0,8.8,2.5,0,40.8,0,21,0,1,0,1
2103,0,-0.7,11.6,2,0,45.2,0,21,0,1,0,1
2105,1,-4,254.1,0.6,0,54.8,0,21,0,1,0,1
2107,1,-3.7,0,0.2,0,58.4,0,21,0,1,0,1
2108,1,-0.8,120.1,0.7,0,36.7,0,21,0,1,0,1
2109,1,1.9,275.5,1.1,0,28.8,0,21,0,1,0,1
2110,1,2.7,25.5,1.2,0,21.3,0,21,0,1,0,1
2111,1,4.4,82.8,1,0,19,0,21,0,1,0,1
2112,1,4.6,186.6,1,0,17.7,0,21,0,1,0,1
2113,1,5.7,208.8,0.7,0,17.7,0,21,0,1,0,1
2114,1,3.3,216.8,1.1,0,23,0,21,0,1,0,1
2115,1,0.9,211.2,0.7,0,37.8,0,21,0,1,0,1
2116,1,0.4,205.1,1.2,0,34.3,0,21,0,1,0,1
2117,1,-2.2,268.2,0.6,0,48.1,0,21,0,1,0,1
2118,1,-3.2,0,0.3,0,51.1,0,21,0,1,0,1
2119,1,-4.4,0,0.2,0,58.3,0,21,0,1,0,1
2120,1,-5.1,0,0.1,0,60.6,0,21,0,1,0,1
2121,1,-6,0,0.3,0,68.9,0,21,0,1,0,1
2122,1,-6.6,0,0,0,68,0,21,0,1,0,1
2123,1,-6.8,0,0.1,0,70.1,0,21,0,1,0,1
2124,1,-7.3,0,0.1,0,73.1,0,21,0,1,0,1
2125,1,-7.9,0,0,0,76.1,0,21,0,1,0,1
2126,1,-8.1,0,0,0,77.1,0,21,0,1,0,1
2127,1,-8.4,0,0.3,0,80.1,0,21,0,1,0,1
2128,1,-8.8,0,0.1,0,83.2,0,21,0,1,0,1
2129,1,-8.9,0,0.1,0,84.2,0,21,0,1,0,1
2130,1,-8.8,0,0.4,0,83.6,0,21,0,1,0,1
2131,1,-6,54.5,0.5,0,74.9,0,21,0,1,0,1
2132,1,-1.5,61.2,0.7,0,61.3,0,21,0,1,0,1
2133,1,2.7,104.4,0.7,0,49.1,0,21,0,1,0,1
2134,1,6.3,255.8,0.6,0,39.7,0,21,0,1,0,1
2135,1,6.3,47.7,1.4,0,41.3,0,21,0,1,0,1
2136,1,7.3,65.6,0.7,0,39.6,0,21,0,1,0,1
2137,1,7.9,21.9,1.1,0,38.8,0,21,0,1,0,1
2138,1,6,188.7,1.7,0,46.5,0,21,0,1,0,1
2139,1,3.1,0,0.2,0,59.3,0,21,0,1,0,1
2140,1,1.3,0,0.1,0,67.2,0,21,0,1,0,1
2141,1,0.6,156.2,0.5,0,68.5,0,21,0,1,0,1
2142,1,-0.8,346.4,0.7,0,76.8,0,21,0,1,0,1
2143,1,-0.7,12.9,0.9,0,78.5,0,21,0,1,0,1
2144,1,-1.3,352.6,0.6,0,80.3,0,21,0,1,0,1
2145,1,-1.7,0,0.4,0,83.7,0,21,0,1,0,1
2146,1,-2.5,107.8,0.6,0,89.3,0,21,0,1,0,1
2147,1,-2.4,0,0.3,0,89.2,0,21,0,1,0,1
2148,1,-3,0,0.1,0,93.1,0,21,0,1,0,1
2149,1,-3.4,0,0.1,0,97.9,0,21,0,1,0,1
2150,1,-3.5,170.6,0.6,0,97.9,0,21,0,1,0,1
2151,1,-4.2,0,0.2,0,97.9,0,21,0,1,0,1
2152,1,-4.1,280.4,0.5,0,97.9,0,21,0,1,0,1
2153,1,-3.5,284,0.5,0,97.9,0,21,0,1,0,1
2154,1,-2.4,0,0.2,0,97.9,0,21,0,1,0,1
2155,1,-0.5,0,0.2,0,97.9,0,21,0,1,0,1
2156,1,2.7,131.7,0.7,0,76.2,0,21,0,1,0,1
2157,1,8.3,79,0.9,0,59.1,0,21,0,1,0,1
2158,1,11.2,344.8,1.1,0,49.4,0,21,0,1,0,1
2159,1,12.5,82.3,1.9,0,47.2,0,21,0,1,0,1
2160,0,13.2,130.9,2.5,0,47.1,0,21,0,1,0,1
2161,0,14.1,103.1,1.8,0,44.1,0,21,0,1,0,1
2162,0,13.7,148.3,3.3,0,44.5,0,21,0,1,0,1
2163,0,13.1,147.4,2.8,0,46.9,0,21,0,1,0,1
2164,0,8.5,225,0.8,0,61.1,0,21,0,1,0,1
2165,0,6.3,34.6,0.9,0,72.5,0,21,0,1,0,1
2166,0,4.1,0,0.3,0,79.7,0,21,0,1,0,1
2167,0,2.7,32.4,0.5,0,86.4,0,21,0,1,0,1
2168,0,1.8,0,0.2,0,97.8,0,21,0,1,0,1
2169,0,0.3,0,0.1,0,97.9,0,21,0,1,0,1
2170,0,-0.2,0,0.1,0,97.9,0,21,0,1,0,1
2171,1,0.2,240.1,0.6,0,97.9,0,21,0,1,0,1
2173,1,-0.1,0,0.1,0,97.9,0,21,0,1,0,1
2174,1,0.1,0,0.2,0,97.9,0,21,0,1,0,1
2175,1,0.8,0,0.3,0,97.9,0,21,0,1,0,1
2176,0,0.9,0,0.1,0,97.9,0,21,0,1,0,1
2177,0,1.3,0,0.4,0,97.9,0,21,0,1,0,1
2178,0,2,0,0.2,0,97.9,0,21,0,1,0,1
2179,0,2.6,125.9,1.1,0,97.9,0,21,0,1,0,1
2180,0,3.7,72.9,1.2,0,97.9,0,21,0,1,0,1
2181,0,4.4,0,0.3,0,97.9,0,21,0,1,0,1
2182,0,6,67.4,0.6,0,97.9,0,21,0,1,0,1
2183,0,6.8,35.9,0.7,0,95.9,0,21,0,1,0,1
2184,0,7.7,59.3,0.6,0,90.8,0,21,0,1,0,1
2185,0,9.1,42.1,0.9,0,81.1,0,21,0,1,0,1
2186,0,9,0,0.3,0,78.3,0,21,0,1,0,1
2187,0,7.7,130.7,0.5,0,92.9,0,21,0,1,0,1
2188,0,5.5,0,0.2,0,97.9,0,21,0,1,0,1
2189,0,4.5,123.5,0.9,0,97.9,0,21,0,1,0,1
2190,0,2.7,0,0.3,0,97.9,0,21,0,1,0,1
2191,0,3.1,0,0.4,0,97.9,0,21,0,1,0,1
2192,0,3.5,0,0.3,0,97.9,0,21,0,1,0,1
2193,0,3.7,0,0.3,0,97.9,0,21,0,1,0,1
2194,0,3.2,358,0.6,0,97.9,0,21,0,1,0,1
2195,0,2.8,31.1,0.8,0,97.9,0,21,0,1,0,1
2196,0,2.7,41.3,1.2,0,97.9,0,21,0,1,0,1
2197,0,2.6,0,0.2,0,97.9,0,21,0,1,0,1
2198,0,2.7,206.1,0.6,0,97.9,0,21,0,1,0,1
2199,0,5.3,269.5,1.5,0,57.2,0,21,0,1,0,1
2200,0,5.4,278.4,3,0,44.4,0,21,0,1,0,1
2201,0,3.4,301.6,1.2,0,45.1,0,21,0,1,0,1
2202,0,2.1,249.5,1.1,0,41.6,0,21,0,1,0,1
2203,0,3.3,341.9,2.2,0,35.9,0,21,0,1,0,1
2204,0,2.9,268.9,4.9,0,29.6,0,21,0,1,0,1
2205,1,3.1,330.9,3.3,0,25.5,0,21,0,1,0,1
2206,0,3.7,272.8,4.9,0,23.5,0,21,0,1,0,1
2207,1,2,350.7,3.2,0,24.8,0,21,0,1,0,1
2208,1,1.7,275.1,4.6,0,26.7,0,21,0,1,0,1
2209,1,1.4,272,4.6,0,27.6,0,21,0,1,0,1
2210,1,0.2,277.3,2.7,0,34,0,21,0,1,0,1
2211,1,-0.8,286.9,2.5,0,33.1,0,21,0,1,0,1
2212,1,-2,299.5,2.1,0,38.4,0,21,0,1,0,1
2213,1,-3.3,301.8,1.7,0,52.7,0,21,0,1,0,1
2214,1,-3.3,274.4,1.6,0,44.1,0,21,0,1,0,1
2215,1,-3.7,339.8,2.1,0,39.7,0,21,0,1,0,1
2216,1,-4.5,334.3,1.4,0,40.1,0,21,0,1,0,1
2217,1,-5.2,343.6,1.3,0,41.6,0,21,0,1,0,1
2218,1,-7.1,0,0.4,0,53.6,0,21,0,1,0,1
2219,1,-5.9,21,3,0,50.2,0,21,0,1,0,1
2220,1,-7.2,315.7,1.5,0,54.8,0,21,0,1,0,1
2221,1,-7,35,0.7,0,50.1,0,21,0,1,0,1
2223,1,-5.2,190.8,0.9,0,41.3,0,21,0,1,0,1
2224,2,-2,224.8,1.3,0,25.2,0,21,0,1,0,1
2225,2,-0.6,270.6,1.4,0,17.1,0,21,0,1,0,1
2226,2,0.8,211.5,1.7,0,17.1,0,21,0,1,0,1
2227,1,1.3,111.2,0.6,0,20.8,0,21,0,1,0,1
2228,1,1.9,70.4,2,0,25.1,0,21,0,1,0,1
2229,1,1,110.7,2.6,0,24.3,0,21,0,1,0,1
2230,1,-1.4,147.1,1,0,34.6,0,21,0,1,0,1
2231,1,-3.5,278.2,0.9,0,47,0,21,0,1,0,1
2232,1,-3.4,0,0.4,0,48.7,0,21,0,1,0,1
2233,1,-3.9,288.2,0.6,0,50.5,0,21,0,1,0,1
2234,1,-5,0,0.3,0,62.2,0,21,0,1,0,1
2240,1,-3.1,287.8,0.7,0,68.1,0,21,0,1,0,1
2242,1,5.7,345.3,2.2,0,35.5,0,21,0,1,0,1
2243,1,5.8,11.4,2.8,0,36.1,0,21,0,1,0,1
2244,1,7.2,303.8,2.3,0,28.3,0,21,0,1,0,1
2245,1,7.2,338.3,2.4,0,29,0,21,0,1,0,1
2246,1,6.1,358.9,2.3,0,30.9,0,21,0,1,0,1
2247,1,5.4,325,1.2,0,31.7,0,21,0,1,0,1
2248,1,4.3,200.5,0.5,0,32.5,0,21,0,1,0,1
2249,1,-0.2,0,0.4,0,50.1,0,21,0,1,0,1
2250,1,-1.9,0,0.1,0,58.8,0,21,0,1,0,1
2251,1,-3,0,0.4,0,65,0,21,0,1,0,1
2252,1,-4.2,0,0.4,0,70.3,0,21,0,1,0,1
2253,1,-4.5,299.6,0.5,0,73.5,0,21,0,1,0,1
2254,1,-5.3,0,0.1,0,76.9,0,21,0,1,0,1
2255,1,-5.3,0,0.1,0,77.5,0,21,0,1,0,1
2257,1,-5.7,310.8,0.6,0,78.8,0,21,0,1,0,1
2258,1,-5.7,0,0.3,0,81.1,0,21,0,1,0,1
2260,1,-0.9,0,0.4,0,76.4,0,21,0,1,0,1
2261,1,1.9,86.2,0.5,0,64.9,0,21,0,1,0,1
2262,1,6.4,346.3,0.8,0,49.7,0,21,0,1,0,1
2263,1,8.6,50.8,2.3,0,45.8,0,21,0,1,0,1
2264,1,10.5,76.4,2.8,0,43.7,0,21,0,1,0,1
2265,1,11.8,330.8,2,0,39.6,0,21,0,1,0,1
2266,1,11.6,120.6,1.7,0,40.4,0,21,0,1,0,1
2267,1,11.3,232.2,2.5,0,40.8,0,21,0,1,0,1
2268,1,10.9,256,2,0,41.8,0,21,0,1,0,1
2269,1,7,310.5,0.6,0,55.9,0,21,0,1,0,1
2270,1,5.2,329.5,1,0,63.9,0,21,0,1,0,1
2271,1,3.1,260.9,0.5,0,70.9,0,21,0,1,0,1
2272,1,0.8,0,0.4,0,81.4,0,21,0,1,0,1
2273,1,0.5,157.5,0.5,0,84.4,0,21,0,1,0,1
2274,1,-1.3,0,0.4,0,89.7,0,21,0,1,0,1
2275,1,-2,0,0.2,0,92.9,0,21,0,1,0,1
2276,1,-2.3,0,0.1,0,97.9,0,21,0,1,0,1
2277,1,-2.9,0,0.2,0,97.9,0,21,0,1,0,1
2278,1,-3.2,0,0.4,0,97.9,0,21,0,1,0,1
2279,1,-3.6,0,0.3,0,97.9,0,21,0,1,0,1
2280,1,-3.8,0,0.3,0,97.9,0,21,0,1,0,1
2281,1,-4.1,0,0.1,0,97.9,0,21,0,1,0,1
2283,1,-2.3,0,0.4,0,97.9,0,21,0,1,0,1
2284,1,0.7,91.1,0.5,0,95,0,21,0,1,0,1
2285,1,5.2,93,0.6,0,71.6,0,21,0,1,0,1
2286,1,10.5,313.1,0.5,0,54.4,0,21,0,1,0,1
2287,1,12.6,28.3,1.5,0,49.7,0,21,0,1,0,1
2288,1,13.1,42,2.9,0,48,0,21,0,1,0,1
2289,1,13.5,31.1,1.7,0,45.1,0,21,0,1,0,1
2290,1,12.3,220,1.1,0,49.4,0,21,0,1,0,1
2291,1,8.5,0,0.4,0,61.4,0,21,0,1,0,1
2292,1,5.9,0,0.4,0,68.5,0,21,0,1,0,1
2293,1,3.9,0,0.3,0,75.6,0,21,0,1,0,1
2294,1,2.2,0,0.3,0,80.5,0,21,0,1,0,1
2295,1,1.4,0,0.4,0,87.2,0,21,0,1,0,1
2296,1,-0.4,0,0.3,0,87.3,0,21,0,1,0,1
2297,1,-0.8,0,0.3,0,97.9,0,21,0,1,0,1
2298,1,-1.9,0,0.4,0,97.9,0,21,0,1,0,1
2299,1,-2.3,0,0.3,0,97.9,0,21,0,1,0,1
2300,1,-3.3,0,0.3,0,97.9,0,21,0,1,0,1
2301,1,-3.5,0,0.3,0,97.9,0,21,0,1,0,1
2302,1,-3.6,267.6,0.6,0,97.9,0,21,0,1,0,1
2303,1,-4.3,0,0.3,0,97.9,0,21,0,1,0,1
2304,1,-4.4,0,0.1,0,97.9,0,21,0,1,0,1
2305,1,-5.2,0,0.1,0,97.9,0,21,0,1,0,1
2307,1,-2.9,0,0.1,0,97.9,0,21,0,1,0,1
2308,1,0.4,115.4,0.5,0,91.9,0,21,0,1,0,1
2309,1,5.4,127,0.5,0,59.3,0,21,0,1,0,1
2310,1,9.4,101.4,0.7,0,34.7,0,21,0,1,0,1
2311,1,10,31.5,0.7,0,24.9,0,21,0,1,0,1
2312,1,11.5,349.3,1.1,0,21,0,21,0,1,0,1
2313,1,11.3,127.6,1.7,0,15.8,0,21,0,1,0,1
2314,1,10,134.2,1,0,19.4,0,21,0,1,0,1
2315,1,6.1,0,0.2,0,34.5,0,21,0,1,0,1
2316,1,3.1,0,0.1,0,42.4,0,21,0,1,0,1
2317,1,1.3,0,0.1,0,50.1,0,21,0,1,0,1
2318,1,-0.2,0,0,0,58.1,0,21,0,1,0,1
2319,1,-1.6,0,0.3,0,63.7,0,21,0,1,0,1
2320,1,-2.5,0,0.1,0,69.2,0,21,0,1,0,1
2321,1,-3.1,0,0.2,0,68.1,0,21,0,1,0,1
2322,1,-3.8,0,0.1,0,71.2,0,21,0,1,0,1
2323,1,-4.5,0,0,0,75.3,0,21,0,1,0,1
2324,1,-4.9,0,0,0,78.1,0,21,0,1,0,1
2325,1,-5.5,0,0,0,81.3,0,21,0,1,0,1
2326,1,-5.9,0,0,0,83.3,0,21,0,1,0,1
2327,1,-6.2,0,0,0,84.9,0,21,0,1,0,1
2332,1,-1.2,118.4,0.6,0,62.6,0,21,0,1,0,1
2333,1,3.1,95.7,0.6,0,45.1,0,21,0,1,0,1
2334,1,8.4,127,0.5,0,31.6,0,21,0,1,0,1
2335,1,10.1,43.4,1.3,0,25.9,0,21,0,1,0,1
2336,1,10.6,12,1.8,0,24.6,0,21,0,1,0,1
2337,1,10.1,8.7,2.9,0,25,0,21,0,1,0,1
2338,1,9.7,30.9,1.4,0,26,0,21,0,1,0,1
2339,1,6.2,197.2,0.5,0,37.8,0,21,0,1,0,1
2341,1,0.8,0,0.1,0,57.7,0,21,0,1,0,1
2342,1,-0.6,0,0,0,63.2,0,21,0,1,0,1
2343,1,-1,0,0.1,0,68.2,0,21,0,1,0,1
2344,1,-1,0,0.1,0,68.4,0,21,0,1,0,1
2345,1,-1.7,0,0.4,0,70.9,0,21,0,1,0,1
2346,1,-2.3,0,0,0,75.6,0,21,0,1,0,1
2347,1,-2.5,0,0.1,0,76.2,0,21,0,1,0,1
2348,1,-2.8,0,0.1,0,78.4,0,21,0,1,0,1
2349,1,-3.4,0,0,0,81.9,0,21,0,1,0,1
2350,1,-3.4,0,0.1,0,81.3,0,21,0,1,0,1
2351,1,-4,0,0,0,83.4,0,21,0,1,0,1
2352,1,-4.3,0,0,0,87.7,0,21,0,1,0,1
2353,1,-3.7,0,0.1,0,85.1,0,21,0,1,0,1
2355,1,-2.4,0,0.2,0,82.8,0,21,0,1,0,1
2356,1,0.8,144.4,0.7,0,66.6,0,21,0,1,0,1
2357,1,6.1,0,0.4,0,49,0,21,0,1,0,1
2358,1,7.2,311.9,0.7,0,45.6,0,21,0,1,0,1
2359,1,8.8,137,0.6,0,42.2,0,21,0,1,0,1
2360,1,9.9,274.2,0.5,0,39.1,0,21,0,1,0,1
2361,1,10,181.2,0.8,0,38.7,0,21,0,1,0,1
2362,1,10.4,32.9,0.9,0,38.2,0,21,0,1,0,1
2363,1,9.3,120.4,1.5,0,42.2,0,21,0,1,0,1
2364,1,6.6,0,0.4,0,54.9,0,21,0,1,0,1
2365,1,5.8,246.7,0.6,0,58.5,0,21,0,1,0,1
2366,1,5.5,226.6,0.5,0,56.9,0,21,0,1,0,1
2367,1,4.5,263,1.4,0,64.9,0,21,0,1,0,1
2368,1,3.5,276,1.1,0,65.9,0,21,0,1,0,1
2369,1,1.6,166.6,0.8,0,71.6,0,21,0,1,0,1
2370,1,-0.6,183.7,0.6,0,78,0,21,0,1,0,1
2371,1,-1.1,150.9,0.9,0,73.8,0,21,0,1,0,1
2372,1,-1.3,273,0.6,0,64.2,0,21,0,1,0,1
2373,1,-1.1,310.2,1.1,0,50.2,0,21,0,1,0,1
2374,1,-1.7,332.5,2.6,0,44.4,0,21,0,1,0,1
2375,1,-2.8,323.3,2,0,45.2,0,21,0,1,0,1
2376,1,-3.5,344.3,1.8,0,47.7,0,21,0,1,0,1
2377,1,-4.1,343,2.2,0,43.8,0,21,0,1,0,1
2378,1,-4.7,1.4,3.4,0,39.4,0,21,0,1,0,1
2379,1,-3.9,5.6,3.6,0,33.7,0,21,0,1,0,1
2380,1,-2.9,358.5,3.8,0,31.3,0,21,0,1,0,1
2381,2,-2.5,17.2,6.1,0,29.1,0,21,0,1,0,1
2382,2,-1.9,338.5,2.8,0,26.2,0,21,0,1,0,1
2383,3,-1,2.5,2.7,0,24.6,0,21,0,1,0,1
2384,2,-1.2,11,4.3,0,23.1,0,21,0,1,0,1
2385,2,-1.3,0.7,2.9,0,24.4,0,21,0,1,0,1
2386,3,-2.3,353.6,2.6,0,25.5,0,21,0,1,0,1
2387,3,-3.8,254.2,1.4,0,28.7,0,21,0,1,0,1
2388,2,-4.6,264.9,1.9,0,27.2,0,21,0,1,0,1
2389,2,-5.4,355.7,1.4,0,30.1,0,21,0,1,0,1
2390,2,-6,336.7,2.2,0,32.1,0,21,0,1,0,1
2391,2,-6.8,15.5,2.5,0,38.5,0,21,0,1,0,1
2392,2,-7.3,12.1,2.9,0,41.8,0,21,0,1,0,1
2393,2,-7.9,319.7,0.8,0,42,0,21,0,1,0,1
2396,3,-5.7,164.9,2.2,0,32.2,0,21,0,1,0,1
2397,3,-4.2,149.5,1.4,0,24.1,0,21,0,1,0,1
2398,3,-3,347.3,3.3,0,22.5,0,21,0,1,0,1
2399,3,-2.5,343,2.9,0,21.5,0,21,0,1,0,1
2400,3,-2.2,330.1,2.6,0,19.7,0,21,0,1,0,1
2401,3,-2.6,320.1,2.6,0,22.2,0,21,0,1,0,1
2402,3,-3.2,307.2,2.9,0,24.3,0,21,0,1,0,1
2405,3,-8.3,0,0.4,0,46.3,0,21,0,1,0,1
2406,3,-8.6,0,0.4,0,48.5,0,21,0,1,0,1
2407,3,-9.5,0,0.2,0,53.8,0,21,0,1,0,1
2412,3,-5.3,126.8,0.9,0,49.3,0,21,0,1,0,1
2413,3,-1.5,157.4,1.3,0,36,0,21,0,1,0,1
2414,3,0,69.8,1,0,31.3,0,21,0,1,0,1
2415,3,2.1,352.3,3.7,0,31.1,0,21,0,1,0,1
2416,3,2.7,338.3,3.5,0,31.7,0,21,0,1,0,1
2417,3,2.9,347.5,2.5,0,33.5,0,21,0,1,0,1
2418,3,2.7,348.9,2.5,0,37.6,0,21,0,1,0,1
2419,2,2.4,260.4,2.2,0,40.4,0,21,0,1,0,1
2420,2,-1.7,255.8,0.5,0,54.2,0,21,0,1,0,1
2421,2,-2.4,0,0.2,0,59.7,0,21,0,1,0,1
2422,2,-2.6,34.6,0.6,0,62.5,0,21,0,1,0,1
2423,2,-2.5,175.2,0.6,0,64.8,0,21,0,1,0,1
2424,2,-3.3,35.9,1.1,0,67.5,0,21,0,1,0,1
2425,2,-3.5,240.4,0.8,0,68.9,0,21,0,1,0,1
2426,2,-4.6,0,0.4,0,75.3,0,21,0,1,0,1
2427,2,-5.2,7.2,0.5,0,78.4,0,21,0,1,0,1
2428,2,-6.2,0,0.4,0,82.1,0,21,0,1,0,1
2431,2,-1.9,105.3,0.5,0,72,0,21,0,1,0,1
2432,2,2.4,64.1,0.9,0,58.8,0,21,0,1,0,1
2433,2,5.4,0,0.4,0,49.3,0,21,0,1,0,1
2434,2,6.6,17.6,1.1,0,45.3,0,21,0,1,0,1
2435,2,6.6,77.5,1.8,0,45.2,0,21,0,1,0,1
2436,1,7.2,27,1.5,0,44.1,0,21,0,1,0,1
2437,1,6.5,14.2,2.6,0,47.2,0,21,0,1,0,1
2438,1,5.5,0,0.3,0,50.6,0,21,0,1,0,1
2439,1,1.9,0,0.2,0,63.2,0,21,0,1,0,1
2440,1,-0.1,0,0.1,0,71.1,0,21,0,1,0,1
2441,1,-0.8,0,0.2,0,75.1,0,21,0,1,0,1
2442,1,-2.6,289.9,0.5,0,82.3,0,21,0,1,0,1
2443,1,-3.6,0,0.3,0,86.2,0,21,0,1,0,1
2444,1,-4.5,0,0.2,0,87.5,0,21,0,1,0,1
2445,1,-5.1,0,0.2,0,94,0,21,0,1,0,1
2446,2,-4.7,0,0.3,0,94.6,0,21,0,1,0,1
2447,2,-4,0,0.3,0,94.3,0,21,0,1,0,1
2448,2,-4.6,14.5,0.5,0,95.6,0,21,0,1,0,1
2449,2,-4.8,0,0.1,0,97.9,0,21,0,1,0,1
2451,2,-1.7,36.6,0.6,0,90,0,21,0,1,0,1
